class_id,L0_x,L0_y,L1_x,L1_y,L2_x,L2_y,L3_x,L3_y,L4_x,L4_y,L5_x,L5_y,L6_x,L6_y,L7_x,L7_y,L8_x,L8_y,L9_x,L9_y,L10_x,L10_y,L11_x,L11_y,L12_x,L12_y,L13_x,L13_y,L14_x,L14_y,L15_x,L15_y,L16_x,L16_y,L17_x,L17_y,L18_x,L18_y,L19_x,L19_y,L20_x,L20_y
0,0.0,0.0,0.09215807914733887,-0.04362058639526367,0.16952943801879883,-0.1430261731147766,0.23371678590774536,-0.20831036567687988,0.2902856469154358,-0.23532527685165405,0.12253773212432861,-0.33800268173217773,0.1663861870765686,-0.4535383880138397,0.19169014692306519,-0.5257160067558289,0.20937120914459229,-0.5878460705280304,0.06968796253204346,-0.36469748616218567,0.08927160501480103,-0.5067095756530762,0.10125613212585449,-0.5921747982501984,0.10732465982437134,-0.6609407961368561,0.016726791858673096,-0.3617745041847229,0.021426916122436523,-0.4972923696041107,0.027270078659057617,-0.577352911233902,0.030991315841674805,-0.6427119374275208,-0.03870964050292969,-0.33312684297561646,-0.06793081760406494,-0.44072413444519043,-0.0856163501739502,-0.5139979720115662,-0.09918594360351562,-0.5816357433795929
0,0.0,0.0,0.09361851215362549,-0.04559510946273804,0.17162007093429565,-0.14519238471984863,0.23678481578826904,-0.20980817079544067,0.2926754951477051,-0.23910284042358398,0.12539321184158325,-0.343170702457428,0.16819268465042114,-0.45580145716667175,0.192327082157135,-0.5254042744636536,0.2087111473083496,-0.5850993394851685,0.07162350416183472,-0.3681144118309021,0.09070932865142822,-0.5062790811061859,0.10126346349716187,-0.5892434418201447,0.10633432865142822,-0.656905859708786,0.018006592988967896,-0.36286383867263794,0.02305370569229126,-0.4941295385360718,0.028638064861297607,-0.5708900094032288,0.03262215852737427,-0.6340526640415192,-0.03778219223022461,-0.33228394389152527,-0.06811639666557312,-0.4364509582519531,-0.0873541533946991,-0.5081340670585632,-0.10158878564834595,-0.5746189951896667
0,0.0,0.0,0.09305864572525024,-0.04496967792510986,0.1708369255065918,-0.14700114727020264,0.23657667636871338,-0.2129630446434021,0.29330360889434814,-0.2400122880935669,0.1235039234161377,-0.3442177176475525,0.16753548383712769,-0.4584144949913025,0.19179564714431763,-0.5300210118293762,0.20823055505752563,-0.5911449790000916,0.06952959299087524,-0.36984187364578247,0.08824163675308228,-0.5087617039680481,0.09850108623504639,-0.5929219722747803,0.10303717851638794,-0.6615544259548187,0.016153603792190552,-0.3649767339229584,0.020447492599487305,-0.4968993067741394,0.026355087757110596,-0.5725674331188202,0.029844224452972412,-0.6345459520816803,-0.039484113454818726,-0.3342679738998413,-0.07027482986450195,-0.43921589851379395,-0.08936426043510437,-0.511113703250885,-0.10373181104660034,-0.5777147710323334
0,0.0,0.0,0.09229639172554016,-0.04548513889312744,0.17034968733787537,-0.1467658281326294,0.2361791431903839,-0.21295416355133057,0.2933044135570526,-0.239976167678833,0.12344256043434143,-0.3434543013572693,0.16700324416160583,-0.4581778943538666,0.19140323996543884,-0.5300854444503784,0.2082907259464264,-0.5919839441776276,0.06991568207740784,-0.36946016550064087,0.08852478861808777,-0.5085439085960388,0.09914454817771912,-0.5930901169776917,0.10428270697593689,-0.6622027456760406,0.016600579023361206,-0.3650408983230591,0.02085605263710022,-0.49727702140808105,0.026780694723129272,-0.5744208693504333,0.030584126710891724,-0.637989342212677,-0.039101868867874146,-0.33467838168144226,-0.0693647563457489,-0.4394147992134094,-0.08818301558494568,-0.5111830830574036,-0.10242977738380432,-0.5778593122959137
0,0.0,0.0,0.09402701258659363,-0.04504293203353882,0.17134717106819153,-0.1486036777496338,0.23585417866706848,-0.21379518508911133,0.2914881408214569,-0.23800009489059448,0.1244066059589386,-0.34226417541503906,0.16772332787513733,-0.45376166701316833,0.19231417775154114,-0.5234561860561371,0.20949289202690125,-0.5830576121807098,0.0703260600566864,-0.3675539493560791,0.08901873230934143,-0.5050843358039856,0.1000315248966217,-0.5880863666534424,0.10577008128166199,-0.6553897559642792,0.016859620809555054,-0.36257749795913696,0.021665066480636597,-0.49424678087234497,0.02767851948738098,-0.5697931051254272,0.03181371092796326,-0.6317101716995239,-0.038264840841293335,-0.3318476676940918,-0.06844648718833923,-0.43391090631484985,-0.08738508820533752,-0.5047543048858643,-0.10169625282287598,-0.570355623960495
0,0.0,0.0,0.09177345037460327,-0.04702425003051758,0.1697571873664856,-0.14813590049743652,0.23458248376846313,-0.21236562728881836,0.2910321354866028,-0.23984938859939575,0.12436860799789429,-0.3431914448738098,0.16660863161087036,-0.45780056715011597,0.19102483987808228,-0.5289567708969116,0.20805448293685913,-0.589282900094986,0.07042461633682251,-0.36848610639572144,0.08871209621429443,-0.5080673694610596,0.09985798597335815,-0.5925320386886597,0.10511326789855957,-0.6607142984867096,0.016605615615844727,-0.36335989832878113,0.020950794219970703,-0.4969292879104614,0.026387393474578857,-0.5747385621070862,0.030222594738006592,-0.6385948657989502,-0.03921690583229065,-0.3319054841995239,-0.07020407915115356,-0.4368937909603119,-0.08883905410766602,-0.5082188844680786,-0.10252726078033447,-0.5740064084529877
0,0.0,0.0,0.0926559567451477,-0.047541141510009766,0.17086058855056763,-0.150171160697937,0.23625928163528442,-0.21473419666290283,0.29331618547439575,-0.24002933502197266,0.12439674139022827,-0.34282830357551575,0.16702520847320557,-0.45766681432724,0.1914205551147461,-0.5293795466423035,0.2082294225692749,-0.5899204015731812,0.07030463218688965,-0.36816051602363586,0.08830326795578003,-0.5084215700626373,0.09929406642913818,-0.5931422710418701,0.10449588298797607,-0.6616329550743103,0.016735374927520752,-0.3633013963699341,0.020790398120880127,-0.49669891595840454,0.026808619499206543,-0.5743575096130371,0.030986785888671875,-0.6378100514411926,-0.03885972499847412,-0.3327348530292511,-0.06998699903488159,-0.43807119131088257,-0.08866500854492188,-0.5099277496337891,-0.10243433713912964,-0.5763799250125885
0,0.0,0.0,0.09368810057640076,-0.04550135135650635,0.17243942618370056,-0.14867180585861206,0.23753610253334045,-0.21160566806793213,0.2940535843372345,-0.23377537727355957,0.1284674108028412,-0.3417357802391052,0.17097267508506775,-0.45592015981674194,0.1951783001422882,-0.5258604884147644,0.2120058238506317,-0.584819108247757,0.07410207390785217,-0.3658711910247803,0.09353801608085632,-0.5027747452259064,0.10468575358390808,-0.5868706107139587,0.10972210764884949,-0.6541460752487183,0.019588202238082886,-0.3606446385383606,0.025736957788467407,-0.4923575520515442,0.03185197710990906,-0.5705535113811493,0.035831719636917114,-0.6342889964580536,-0.03762692213058472,-0.32937175035476685,-0.06807509064674377,-0.4314553737640381,-0.08679446578025818,-0.5022115707397461,-0.10066470503807068,-0.5675252974033356
0,0.0,0.0,0.09395274519920349,-0.04426783323287964,0.17279008030891418,-0.14983922243118286,0.2387273609638214,-0.21339696645736694,0.2954249083995819,-0.23390984535217285,0.1284075677394867,-0.3422403037548065,0.1705298125743866,-0.454495906829834,0.194950670003891,-0.5242310464382172,0.2124796211719513,-0.5835200250148773,0.07486411929130554,-0.3680747151374817,0.09475734829902649,-0.5041994154453278,0.10695460438728333,-0.5875997841358185,0.11359402537345886,-0.6556596755981445,0.021093517541885376,-0.36362722516059875,0.026464253664016724,-0.49474212527275085,0.03263315558433533,-0.5707265138626099,0.036812275648117065,-0.633356362581253,-0.03507456183433533,-0.33307135105133057,-0.06608730554580688,-0.43543702363967896,-0.08484950661659241,-0.5063329935073853,-0.09844467043876648,-0.572245866060257
0,0.0,0.0,0.09419414401054382,-0.04494881629943848,0.1739177405834198,-0.15109854936599731,0.24064096808433533,-0.2153158187866211,0.29812416434288025,-0.23541170358657837,0.12806949019432068,-0.34107697010040283,0.17081651091575623,-0.45466387271881104,0.19534119963645935,-0.5250125229358673,0.21252331137657166,-0.5849857926368713,0.07462403178215027,-0.3666945993900299,0.09425660967826843,-0.5041098594665527,0.10610565543174744,-0.587654322385788,0.11216142773628235,-0.6553828716278076,0.020959287881851196,-0.36297935247421265,0.026059597730636597,-0.49393826723098755,0.03316238522529602,-0.5691581964492798,0.037680596113204956,-0.6301540732383728,-0.03556588292121887,-0.3342713415622711,-0.06586295366287231,-0.4388156533241272,-0.08467528223991394,-0.5099908709526062,-0.09871718287467957,-0.5757981836795807
0,0.0,0.0,0.09394460916519165,-0.045404016971588135,0.17358535528182983,-0.15030038356781006,0.2401108741760254,-0.21256744861602783,0.2974734306335449,-0.2329896092414856,0.12738752365112305,-0.33719420433044434,0.1704992651939392,-0.45104965567588806,0.19559139013290405,-0.5216869115829468,0.21355533599853516,-0.581726461648941,0.07342976331710815,-0.36309584975242615,0.0924903154373169,-0.5008584856987,0.10383051633834839,-0.5851534307003021,0.10991913080215454,-0.6540493071079254,0.01954972743988037,-0.3592529892921448,0.025791704654693604,-0.49118852615356445,0.03271514177322388,-0.5681856870651245,0.03720986843109131,-0.6316253542900085,-0.03662732243537903,-0.3299875557422638,-0.06559568643569946,-0.4333465099334717,-0.08463767170906067,-0.504890114068985,-0.09936463832855225,-0.5716941952705383
0,0.0,0.0,0.09534677863121033,-0.04516136646270752,0.17587468028068542,-0.15134656429290771,0.2423224151134491,-0.21535378694534302,0.29943177103996277,-0.2382482886314392,0.12965688109397888,-0.3396543264389038,0.17256751656532288,-0.45742034912109375,0.19692859053611755,-0.5290261507034302,0.2144116461277008,-0.589523583650589,0.0754864513874054,-0.3655628263950348,0.0948658287525177,-0.5054625272750854,0.10641565918922424,-0.5904094576835632,0.11235854029655457,-0.6582955121994019,0.021178215742111206,-0.3624296188354492,0.02598544955253601,-0.4953150153160095,0.03345450758934021,-0.5720815360546112,0.038391321897506714,-0.634297251701355,-0.03589290380477905,-0.3341367244720459,-0.06543910503387451,-0.4384346604347229,-0.08405163884162903,-0.5097615718841553,-0.09797856211662292,-0.5758903920650482
0,0.0,0.0,0.09582942724227905,-0.04510533809661865,0.1768551468849182,-0.1515464186668396,0.24361330270767212,-0.21571308374404907,0.3011623024940491,-0.23793315887451172,0.13089203834533691,-0.34158384799957275,0.17421388626098633,-0.45905429124832153,0.1986265778541565,-0.5307272672653198,0.21599441766738892,-0.5908938348293304,0.07669156789779663,-0.36754974722862244,0.0959540605545044,-0.5075120329856873,0.10777950286865234,-0.5926541090011597,0.1139669418334961,-0.6608301103115082,0.02255535125732422,-0.3645577132701874,0.0271298885345459,-0.49737247824668884,0.03460693359375,-0.5738457143306732,0.03963392972946167,-0.6357406675815582,-0.034274160861968994,-0.3363006114959717,-0.06426960229873657,-0.4408385753631592,-0.08294475078582764,-0.5125951170921326,-0.09678184986114502,-0.5789794325828552
0,0.0,0.0,0.09578251838684082,-0.04472458362579346,0.1772376298904419,-0.1507529616355896,0.24450427293777466,-0.21688944101333618,0.30272018909454346,-0.2412448525428772,0.13104891777038574,-0.3431906998157501,0.1750708818435669,-0.45856672525405884,0.19946712255477905,-0.5295107066631317,0.2167643904685974,-0.5895965397357941,0.07675254344940186,-0.36947810649871826,0.0969395637512207,-0.5087489485740662,0.10844331979751587,-0.593778669834137,0.11441963911056519,-0.6623519659042358,0.02224177122116089,-0.365754097700119,0.028251290321350098,-0.4970490038394928,0.036203205585479736,-0.5733640193939209,0.041453778743743896,-0.6352674961090088,-0.03519359230995178,-0.33688634634017944,-0.0632612407207489,-0.4408286213874817,-0.08147215843200684,-0.5130658745765686,-0.09501728415489197,-0.5803235173225403
0,0.0,0.0,0.09583693742752075,-0.04429340362548828,0.1752551794052124,-0.1514626145362854,0.24101316928863525,-0.21534234285354614,0.29917389154434204,-0.2327643632888794,0.12916350364685059,-0.34522515535354614,0.17337185144424438,-0.4604111313819885,0.19930225610733032,-0.5319178998470306,0.21721595525741577,-0.5926068425178528,0.07411515712738037,-0.3704158067703247,0.09481608867645264,-0.5096102356910706,0.1069750189781189,-0.593342661857605,0.1131705641746521,-0.6616775393486023,0.01959913969039917,-0.3657867908477783,0.027323246002197266,-0.49752408266067505,0.03464663028717041,-0.5755336880683899,0.03864467144012451,-0.6396108269691467,-0.037728071212768555,-0.335079550743103,-0.06687861680984497,-0.4390367269515991,-0.08604070544242859,-0.510586142539978,-0.10125523805618286,-0.5772393345832825
0,0.0,0.0,0.09385892748832703,-0.04703909158706665,0.17279866337776184,-0.1521906852722168,0.23955324292182922,-0.21632355451583862,0.2979905903339386,-0.23794245719909668,0.1281208097934723,-0.34504738450050354,0.17188307642936707,-0.4612342119216919,0.19689884781837463,-0.5327824950218201,0.21447321772575378,-0.5944434106349945,0.07420286536216736,-0.3706095218658447,0.09521999955177307,-0.5092832446098328,0.10735395550727844,-0.5945274233818054,0.11345836520195007,-0.6646004319190979,0.019762426614761353,-0.36627882719039917,0.027043551206588745,-0.4988290071487427,0.03465339541435242,-0.5764244198799133,0.03947320580482483,-0.6403051614761353,-0.03761968016624451,-0.33599817752838135,-0.06696358323097229,-0.44030117988586426,-0.0852988064289093,-0.512470543384552,-0.09932693839073181,-0.5796225666999817
0,0.0,0.0,0.09671199321746826,-0.0461086630821228,0.1781066656112671,-0.15333259105682373,0.24539244174957275,-0.2187449336051941,0.3039757013320923,-0.24193209409713745,0.13091754913330078,-0.3452320992946625,0.17540770769119263,-0.4626176059246063,0.20076215267181396,-0.5348896980285645,0.21902817487716675,-0.5965221524238586,0.0759236216545105,-0.37081724405288696,0.09627670049667358,-0.5107160210609436,0.10770350694656372,-0.5969350337982178,0.11354577541351318,-0.6676323711872101,0.020814180374145508,-0.3662952780723572,0.027695059776306152,-0.4990020990371704,0.03551429510116577,-0.5771638751029968,0.0402565598487854,-0.6414314210414886,-0.03730762004852295,-0.3361889123916626,-0.06639882922172546,-0.44161009788513184,-0.08497723937034607,-0.5145598649978638,-0.09918969869613647,-0.5827960669994354
0,0.0,0.0,0.09722885489463806,-0.044449448585510254,0.1782298982143402,-0.15042078495025635,0.24601641297340393,-0.21590369939804077,0.3046306073665619,-0.2389068603515625,0.1337258517742157,-0.3441567122936249,0.17816326022148132,-0.4605182409286499,0.20334956049919128,-0.5325761437416077,0.22089454531669617,-0.5940448939800262,0.07844623923301697,-0.37052616477012634,0.09965482354164124,-0.5104075074195862,0.11146894097328186,-0.5962333083152771,0.11735251545906067,-0.6663447618484497,0.022905737161636353,-0.3662981688976288,0.03037622570991516,-0.49930256605148315,0.03817310929298401,-0.5777071118354797,0.0429975688457489,-0.6419819593429565,-0.035477280616760254,-0.3358733057975769,-0.064332515001297,-0.440925657749176,-0.08263590931892395,-0.5140926241874695,-0.09650519490242004,-0.5821015238761902
0,0.0,0.0,0.09762263298034668,-0.045047640800476074,0.18025970458984375,-0.15100228786468506,0.2488052248954773,-0.21554601192474365,0.3072149157524109,-0.2400050163269043,0.1344050168991089,-0.34387674927711487,0.17918932437896729,-0.46037232875823975,0.20437461137771606,-0.5325250625610352,0.22219878435134888,-0.5945156216621399,0.07919836044311523,-0.37024039030075073,0.0999947190284729,-0.510318398475647,0.11184507608413696,-0.596429854631424,0.11778116226196289,-0.6666238903999329,0.023731142282485962,-0.3657931387424469,0.031136512756347656,-0.498291015625,0.03888094425201416,-0.576526015996933,0.043417274951934814,-0.6405893862247467,-0.03469949960708618,-0.33570045232772827,-0.06330394744873047,-0.4406360983848572,-0.08158627152442932,-0.5137220621109009,-0.0955585241317749,-0.58177849650383
